SourceRow;WorkerID;RawPrefix;PrefixASCII;TailN;OriginalFilename;CalculatedFilename;Result;OriginalLen;CalculatedLen;FirstDiffPos;OriginalAtDiff;CalculatedAtDiff;Block1;Block2;Tail
431;H400000101;29;85;2;1I150L0H0H0H0H0H0I0H0I3Y3L312X2Y2X2Y2X2Y2X2Y0--150L0J0I0H0I660O0;1I150L0H0H0H0H0H0I0H0I3Y3L312X2Y2X2Y2X2Y2X2Y0--150L0J0I0H0I660O0;OK;64;64;;;;1I150L0H0H0H0H0H0I0H0I;3Y3L312X2Y2X2Y2X2Y2X2Y;150L0J0I0H0I660O0
432;IEK4700101;85;85;5;1I1612180L0O0H0H0I0H0I3Y3M3I3O31342X2Y2Z2X2Y0--1612180L0O1U0I0H0I631W0;1I1612180L0O0H0H0I0H0I3Y3M3I3O31342X2Y2Z2X2Y0--1612180L0O1U0I0H0I631W0;OK;70;70;;;;1I1612180L0O0H0H0I0H0I;3Y3M3I3O31342X2Y2Z2X2Y;1612180L0O1U0I0H0I631W0
433;19C0000101;30;86;3;1J0I0Q100H0H0H0H0I0H0I402Z373H2Y2Z2Y2Z302Y2Z0--0I0Q101X0I0I0H6521;1J0I0Q100H0H0H0H0I0H0I402Z373H2Y2Z2Y2Z302Y2Z0--0I0Q101X0I0I0H6521;OK;65;65;;;;1J0I0Q100H0H0H0H0I0H0I;402Z373H2Y2Z2Y2Z302Y2Z;0I0Q101X0I0I0H6521
434;1G50000101;30;86;3;1J0I140M0H0H0H0H0I0H0I402Z3L332Y2Z2Y2Z302Y2Z0--0I140M1X0I0I0H6521;1J0I140M0H0H0H0H0I0H0I402Z3L332Y2Z2Y2Z302Y2Z0--0I140M1X0I0I0H6521;OK;65;65;;;;1J0I140M0H0H0H0H0I0H0I;402Z3L332Y2Z2Y2Z302Y2Z;0I140M1X0I0I0H6521
435;1H40000101;30;86;3;1J0I150L0H0H0H0H0I0H0I402Z3M322Y2Z2Y2Z302Y2Z0--0I150L1X0I0I0H6521;1J0I150L0H0H0H0H0I0H0I402Z3M322Y2Z2Y2Z302Y2Z0--0I150L1X0I0I0H6521;OK;65;65;;;;1J0I150L0H0H0H0H0I0H0I;402Z3M322Y2Z2Y2Z302Y2Z;0I150L1X0I0I0H6521
436;1I30000101;30;86;3;1J0I160K0H0H0H0H0I0H0I402Z3N312Y2Z2Y2Z302Y2Z0--0I160K1X0I0I0H6521;1J0I160K0H0H0H0H0I0H0I402Z3N312Y2Z2Y2Z302Y2Z0--0I160K1X0I0I0H6521;OK;65;65;;;;1J0I160K0H0H0H0H0I0H0I;402Z3N312Y2Z2Y2Z302Y2Z;0I160K1X0I0I0H6521
437;2C80000101;30;86;3;1J0J100P0H0H0H0H0I0H0I40303H362Y2Z2Y2Z302Y2Z0--0J100P1X0I0I0H6521;1J0J100P0H0H0H0H0I0H0I40303H362Y2Z2Y2Z302Y2Z0--0J100P1X0I0I0H6521;OK;65;65;;;;1J0J100P0H0H0H0H0I0H0I;40303H362Y2Z2Y2Z302Y2Z;0J100P1X0I0I0H6521
438;2E60000101;30;86;3;1J0J120N0H0H0H0H0I0H0I40303J342Y2Z2Y2Z302Y2Z0--0J120N1X0I0I0H6521;1J0J120N0H0H0H0H0I0H0I40303J342Y2Z2Y2Z302Y2Z0--0J120N1X0I0I0H6521;OK;65;65;;;;1J0J120N0H0H0H0H0I0H0I;40303J342Y2Z2Y2Z302Y2Z;0J120N1X0I0I0H6521
439;2EGBE00101;86;86;5;1J0J12140Z120H0H0I0H0I40303J3L3G3J2Y2Z302Y2Z0--0J12140Z121V0I0I0H631X0;1J0J12140Z120H0H0I0H0I40303J3L3G3J2Y2Z302Y2Z0--0J12140Z121V0I0I0H631X0;OK;70;70;;;;1J0J12140Z120H0H0I0H0I;40303J3L3G3J2Y2Z302Y2Z;0J12140Z121V0I0I0H631X0
440;2EUE400101;86;86;5;1J0J121I120L0H0H0I0H0I40303J3Z3J322Y2Z302Y2Z0--0J121I120L1V0I0I0H631X0;1J0J121I120L0H0H0I0H0I40303J3Z3J322Y2Z302Y2Z0--0J121I120L1V0I0I0H631X0;OK;70;70;;;;1J0J121I120L0H0H0I0H0I;40303J3Z3J322Y2Z302Y2Z;0J121I120L1V0I0I0H631X0
441;D08OJ00101;86;86;5;1J110H0P1C170H0H0I0H0I403I2Y363T3O2Y2Z302Y2Z0--110H0P1C171V0I0I0H631X0;1J110H0P1C170H0H0I0H0I403I2Y363T3O2Y2Z302Y2Z0--110H0P1C171V0I0I0H631X0;OK;70;70;;;;1J110H0P1C170H0H0I0H0I;403I2Y363T3O2Y2Z302Y2Z;110H0P1C171V0I0I0H631X0
442;F700000101;30;86;2;1J130O0H0H0H0H0H0I0H0I403K352Y2Z2Y2Z2Y2Z2Y2Z0--130O0K0I0I0H660P0;1J130O0H0H0H0H0H0I0H0I403K352Y2Z2Y2Z2Y2Z2Y2Z0--130O0K0I0I0H660P0;OK;64;64;;;;1J130O0H0H0H0H0H0I0H0I;403K352Y2Z2Y2Z2Y2Z2Y2Z;130O0K0I0I0H660P0
443;I400000101;30;86;2;1J160L0H0H0H0H0H0I0H0I403N322Y2Z2Y2Z2Y2Z2Y2Z0--160L0K0I0I0H660P0;1J160L0H0H0H0H0H0I0H0I403N322Y2Z2Y2Z2Y2Z2Y2Z0--160L0K0I0I0H660P0;OK;64;64;;;;1J160L0H0H0H0H0H0I0H0I;403N322Y2Z2Y2Z2Y2Z2Y2Z;160L0K0I0I0H660P0
444;K200000101;30;86;2;1J180J0H0H0H0H0H0I0H0I403P302Y2Z2Y2Z2Y2Z2Y2Z0--180J0K0I0I0H660P0;1J180J0H0H0H0H0H0I0H0I403P302Y2Z2Y2Z2Y2Z2Y2Z0--180J0K0I0I0H660P0;OK;64;64;;;;1J180J0H0H0H0H0H0I0H0I;403P302Y2Z2Y2Z2Y2Z2Y2Z;180J0K0I0I0H660P0
445;1ECID00101;87;87;5;1K0I121016110H0H0I0H0I42303K3I3O3J2Z30312Z300--0I121016111W0I0H0I631Y0;1K0I121016110H0H0I0H0I42303K3I3O3J2Z30312Z300--0I121016111W0I0H0I631Y0;OK;70;70;;;;1K0I121016110H0H0I0H0I;42303K3I3O3J2Z30312Z30;0I121016111W0I0H0I631Y0
446;1ETG500101;87;87;5;1K0I121H140M0H0H0I0H0I42303K3Z3M342Z30312Z300--0I121H140M1W0I0H0I631Y0;1K0I121H140M0H0H0I0H0I42303K3Z3M342Z30312Z300--0I121H140M1W0I0H0I631Y0;OK;70;70;;;;1K0I121H140M0H0H0I0H0I;42303K3Z3M342Z30312Z30;0I121H140M1W0I0H0I631Y0
447;4EFBE00101;87;87;5;1K0L12130Z120H0H0I0H0I42333K3L3H3K2Z30312Z300--0L12130Z121W0I0H0I631Y0;1K0L12130Z120H0H0I0H0I42333K3L3H3K2Z30312Z300--0L12130Z121W0I0H0I631Y0;OK;70;70;;;;1K0L12130Z120H0H0I0H0I;42333K3L3H3K2Z30312Z30;0L12130Z121W0I0H0I631Y0
448;0FUG500101;88;88;5;1L0H131I140M0H0H0I0H0I44303M413N3530313230310--0H131I140M1X0I0I0H631Z0;1L0H131I140M0H0H0I0H0I44303M413N3530313230310--0H131I140M1X0I0I0H631Z0;OK;70;70;;;;1L0H131I140M0H0H0I0H0I;44303M413N353031323031;0H131I140M1X0I0I0H631Z0
449;2EY0G00101;88;88;5;1L0J121M0H140H0H0I0H0I44323L45303N30313230310--0J121M0H141X0I0I0H631Z0;1L0J121M0H140H0H0I0H0I44323L45303N30313230310--0J121M0H141X0I0I0H631Z0;OK;70;70;;;;1L0J121M0H140H0H0I0H0I;44323L45303N3031323031;0J121M0H141X0I0I0H631Z0
450;B53SJ00101;88;88;5;1L0Z0M0K1G170H0H0I0H0I443I35333Z3Q30313230310--0Z0M0K1G171X0I0I0H631Z0;1L0Z0M0K1G170H0H0I0H0I443I35333Z3Q30313230310--0Z0M0K1G171X0I0I0H631Z0;OK;70;70;;;;1L0Z0M0K1G170H0H0I0H0I;443I35333Z3Q3031323031;0Z0M0K1G171X0I0I0H631Z0
451;07ERJ00101;89;89;5;1M0H0O121F170H0H0I0H0I4631383M3Z3R31323331320--0H0O121F171Y0I0H0I63200;1M0H0O121F170H0H0I0H0I4631383M3Z3R31323331320--0H0O121F171Y0I0H0I63200;OK;70;70;;;;1M0H0O121F170H0H0I0H0I;4631383M3Z3R3132333132;0H0O121F171Y0I0H0I63200
452;1EKAF00101;89;89;5;1M0I12180Y130H0H0I0H0I46323M3S3I3N31323331320--0I12180Y131Y0I0H0I63200;1M0I12180Y130H0H0I0H0I46323M3S3I3N31323331320--0I12180Y131Y0I0H0I63200;OK;70;70;;;;1M0I12180Y130H0H0I0H0I;46323M3S3I3N3132333132;0I12180Y131Y0I0H0I63200
453;1J3PJ00101;89;89;5;1M0I170K1D170H0H0I0H0I46323R343X3R31323331320--0I170K1D171Y0I0H0I63200;1M0I170K1D170H0H0I0H0I46323R343X3R31323331320--0I170K1D171Y0I0H0I63200;OK;70;70;;;;1M0I170K1D170H0H0I0H0I;46323R343X3R3132333132;0I170K1D171Y0I0H0I63200
454;3ECID00101;89;89;5;1M0K121016110H0H0I0H0I46343M3K3Q3L31323331320--0K121016111Y0I0H0I63200;1M0K121016110H0H0I0H0I46343M3K3Q3L31323331320--0K121016111Y0I0H0I63200;OK;70;70;;;;1M0K121016110H0H0I0H0I;46343M3K3Q3L3132333132;0K121016111Y0I0H0I63200
455;BE9U300101;89;89;5;1M0Z120Q1I0K0H0H0I0H0I463J3M3A423431323331320--0Z120Q1I0K1Y0I0H0I63200;1M0Z120Q1I0K0H0H0I0H0I463J3M3A423431323331320--0Z120Q1I0K1Y0I0H0I63200;OK;70;70;;;;1M0Z120Q1I0K0H0H0I0H0I;463J3M3A42343132333132;0Z120Q1I0K1Y0I0H0I63200
456;20SKJ00101;91;91;5;1O0J0H1G18170H0H0I0H0I4A3533423U3T33343533340--0J0H1G1817200I0H0I63220;1O0J0H1G18170H0H0I0H0I4A3533423U3T33343533340--0J0H1G1817200I0H0I63220;OK;70;70;;;;1O0J0H1G18170H0H0I0H0I;4A3533423U3T3334353334;0J0H1G1817200I0H0I63220
457;0O1QJ00101;92;92;5;1P0H1C0I1E170H0H0I0H0I4C343Z35413U34353634350--0H1C0I1E17210I0I0H63230;1P0H1C0I1E170H0H0I0H0I4C343Z35413U34353634350--0H1C0I1E17210I0I0H63230;OK;70;70;;;;1P0H1C0I1E170H0H0I0H0I;4C343Z35413U3435363435;0H1C0I1E17210I0I0H63230
458;20TLJ00101;93;93;5;1Q0J0H1H19170H0H0I0H0I4E3735453X3V35363735360--0J0H1H1917220I0H0I63240;1Q0J0H1H19170H0H0I0H0I4E3735453X3V35363735360--0J0H1H1917220I0H0I63240;OK;70;70;;;;1Q0J0H1H19170H0H0I0H0I;4E3735453X3V3536373536;0J0H1H1917220I0H0I63240
459;5FUG500101;93;93;5;1Q0M131I140M0H0H0I0H0I4E3A3R463S3A35363735360--0M131I140M220I0H0I63240;1Q0M131I140M0H0H0I0H0I4E3A3R463S3A35363735360--0M131I140M220I0H0I63240;OK;70;70;;;;1Q0M131I140M0H0H0I0H0I;4E3A3R463S3A3536373536;0M131I140M220I0H0I63240
460;9E0WG00101;93;93;5;1Q0Q120H1K140H0H0I0H0I4E3E3Q35483S35363735360--0Q120H1K14220I0H0I63240;1Q0Q120H1K140H0H0I0H0I4E3E3Q35483S35363735360--0Q120H1K14220I0H0I63240;OK;70;70;;;;1Q0Q120H1K140H0H0I0H0I;4E3E3Q35483S3536373536;0Q120H1K14220I0H0I63240
461;1O1RJ00101;94;94;5;1R0I1C0I1F170H0H0I0H0I4G374137443W36373836370--0I1C0I1F17230I0I0H63250;1R0I1C0I1F170H0H0I0H0I4G374137443W36373836370--0I1C0I1F17230I0I0H63250;OK;70;70;;;;1R0I1C0I1F170H0H0I0H0I;4G374137443W3637383637;0I1C0I1F17230I0I0H63250
462;H53SJ00101;94;94;5;1R150M0K1G170H0H0I0H0I4G3U3B39453W36373836370--150M0K1G17230I0I0H63250;1R150M0K1G170H0H0I0H0I4G3U3B39453W36373836370--150M0K1G17230I0I0H63250;OK;70;70;;;;1R150M0K1G170H0H0I0H0I;4G3U3B39453W3637383637;150M0K1G17230I0I0H63250
463;4EEHI00101;96;96;5;1T0L121215160H0H0I0H0I4K3C3T3U3W3X38393A38390--0L12121516250I0I0H63270;1T0L121215160H0H0I0H0I4K3C3T3U3W3X38393A38390--0L12121516250I0I0H63270;OK;70;70;;;;1T0L121215160H0H0I0H0I;4K3C3T3U3W3X38393A3839;0L12121516250I0I0H63270
464;3CAPJ00101;98;98;5;1V0K100Y1D170H0H0I0H0I4O3D3T3R46403A3B3C3A3B0--0K100Y1D17270I0I0H63290;1V0K100Y1D170H0H0I0H0I4O3D3T3R46403A3B3C3A3B0--0K100Y1D17270I0I0H63290;OK;70;70;;;;1V0K100Y1D170H0H0I0H0I;4O3D3T3R46403A3B3C3A3B;0K100Y1D17270I0I0H63290
465;87GQJ00101;98;98;5;1V0P0O141E170H0H0I0H0I4O3I3H3X47403A3B3C3A3B0--0P0O141E17270I0I0H63290;1V0P0O141E170H0H0I0H0I4O3I3H3X47403A3B3C3A3B0--0P0O141E17270I0I0H63290;OK;70;70;;;;1V0P0O141E170H0H0I0H0I;4O3I3H3X47403A3B3C3A3B;0P0O141E17270I0I0H63290
466;8C9SJ00101;98;98;5;1V0P100Q1G170H0H0I0H0I4O3I3T3J49403A3B3C3A3B0--0P100Q1G17270I0I0H63290;1V0P100Q1G170H0H0I0H0I4O3I3T3J49403A3B3C3A3B0--0P100Q1G17270I0I0H63290;OK;70;70;;;;1V0P100Q1G170H0H0I0H0I;4O3I3T3J49403A3B3C3A3B;0P100Q1G17270I0I0H63290
467;1EOX500101;99;99;5;1W0I121C1L0M0H0H0I0H0I4Q3C3W464F3G3B3C3D3B3C0--0I121C1L0M280I0H0I632A0;1W0I121C1L0M0H0H0I0H0I4Q3C3W464F3G3B3C3D3B3C0--0I121C1L0M280I0H0I632A0;OK;70;70;;;;1W0I121C1L0M0H0H0I0H0I;4Q3C3W464F3G3B3C3D3B3C;0I121C1L0M280I0H0I632A0
468;23XKJ00101;99;99;5;1W0J0K1L18170H0H0I0H0I4Q3D3E4F42413B3C3D3B3C0--0J0K1L1817280I0H0I632A0;1W0J0K1L18170H0H0I0H0I4Q3D3E4F42413B3C3D3B3C0--0J0K1L1817280I0H0I632A0;OK;70;70;;;;1W0J0K1L18170H0H0I0H0I;4Q3D3E4F42413B3C3D3B3C;0J0K1L1817280I0H0I632A0
469;8D9SJ00101;99;99;5;1W0P110Q1G170H0H0I0H0I4Q3J3V3K4A413B3C3D3B3C0--0P110Q1G17280I0H0I632A0;1W0P110Q1G170H0H0I0H0I4Q3J3V3K4A413B3C3D3B3C0--0P110Q1G17280I0H0I632A0;OK;70;70;;;;1W0P110Q1G170H0H0I0H0I;4Q3J3V3K4A413B3C3D3B3C;0P110Q1G17280I0H0I632A0
470;97GQJ00101;99;99;5;1W0Q0O141E170H0H0I0H0I4Q3K3I3Y48413B3C3D3B3C0--0Q0O141E17280I0H0I632A0;1W0Q0O141E170H0H0I0H0I4Q3K3I3Y48413B3C3D3B3C0--0Q0O141E17280I0H0I632A0;OK;70;70;;;;1W0Q0O141E170H0H0I0H0I;4Q3K3I3Y48413B3C3D3B3C;0Q0O141E17280I0H0I632A0
471;DB5MJ00101;99;99;5;1W110Z0M1A170H0H0I0H0I4Q3V3T3G44413B3C3D3B3C0--110Z0M1A17280I0H0I632A0;1W110Z0M1A170H0H0I0H0I4Q3V3T3G44413B3C3D3B3C0--110Z0M1A17280I0H0I632A0;OK;70;70;;;;1W110Z0M1A170H0H0I0H0I;4Q3V3T3G44413B3C3D3B3C;110Z0M1A17280I0H0I632A0
472;3EOX500101;101;101;5;1Y0K121C1L0M0H0H0I0H0I4U3G3Y484H3I3D3E3F3D3E0--0K121C1L0M2A0I0H0I632C0;1Y0K121C1L0M0H0H0I0H0I4U3G3Y484H3I3D3E3F3D3E0--0K121C1L0M2A0I0H0I632C0;OK;70;70;;;;1Y0K121C1L0M0H0H0I0H0I;4U3G3Y484H3I3D3E3F3D3E;0K121C1L0M2A0I0H0I632C0
473;AE0WG00101;101;101;5;1Y0Y120H1K140H0H0I0H0I4U3U3Y3D4G403D3E3F3D3E0--0Y120H1K142A0I0H0I632C0;1Y0Y120H1K140H0H0I0H0I4U3U3Y3D4G403D3E3F3D3E0--0Y120H1K142A0I0H0I632C0;OK;70;70;;;;1Y0Y120H1K140H0H0I0H0I;4U3U3Y3D4G403D3E3F3D3E;0Y120H1K142A0I0H0I632C0
474;3EPX500101;102;102;5;1Z0K121D1L0M0H0H0I0H0I4W3H3Z4A4I3J3E3F3G3E3F0--0K121D1L0M2B0I0I0H632D0;1Z0K121D1L0M0H0H0I0H0I4W3H3Z4A4I3J3E3F3G3E3F0--0K121D1L0M2B0I0I0H632D0;OK;70;70;;;;1Z0K121D1L0M0H0H0I0H0I;4W3H3Z4A4I3J3E3F3G3E3F;0K121D1L0M2B0I0I0H632D0
475;44QSJ00101;103;103;5;200L0L1E1G170H0H0I0H0I4Y3J3K4C4E453F3G3H3F3G0--0L0L1E1G172C0I0H0I632E0;200L0L1E1G170H0H0I0H0I4Y3J3K4C4E453F3G3H3F3G0--0L0L1E1G172C0I0H0I632E0;OK;70;70;;;;200L0L1E1G170H0H0I0H0I;4Y3J3K4C4E453F3G3H3F3G;0L0L1E1G172C0I0H0I632E0
476;5EEQF00101;103;103;5;200M12121E130H0H0I0H0I4Y3K40414C413F3G3H3F3G0--0M12121E132C0I0H0I632E0;200M12121E130H0H0I0H0I4Y3K40414C413F3G3H3F3G0--0M12121E132C0I0H0I632E0;OK;70;70;;;;200M12121E130H0H0I0H0I;4Y3K40414C413F3G3H3F3G;0M12121E132C0I0H0I632E0
477;DD3QJ00101;103;103;5;2011110K1E170H0H0I0H0I4Y3Z403I4C453F3G3H3F3G0--11110K1E172C0I0H0I632E0;2011110K1E170H0H0I0H0I4Y3Z403I4C453F3G3H3F3G0--11110K1E172C0I0H0I632E0;OK;70;70;;;;2011110K1E170H0H0I0H0I;4Y3Z403I4C453F3G3H3F3G;11110K1E172C0I0H0I632E0
478;5EPX500101;104;104;5;210M121D1L0M0H0H0I0H0I503L414C4K3L3G3H3I3G3H0--0M121D1L0M2D0I0I0H632F0;210M121D1L0M0H0H0I0H0I503L414C4K3L3G3H3I3G3H0--0M121D1L0M2D0I0I0H632F0;OK;70;70;;;;210M121D1L0M0H0H0I0H0I;503L414C4K3L3G3H3I3G3H;0M121D1L0M2D0I0I0H632F0
479;95KTJ00101;104;104;5;210Q0M181H170H0H0I0H0I503P3L474G463G3H3I3G3H0--0Q0M181H172D0I0I0H632F0;210Q0M181H170H0H0I0H0I503P3L474G463G3H3I3G3H0--0Q0M181H172D0I0I0H632F0;OK;70;70;;;;210Q0M181H170H0H0I0H0I;503P3L474G463G3H3I3G3H;0Q0M181H172D0I0I0H632F0
480;CE8TC00101;104;104;5;2110120P1H100H0H0I0H0I503Z413O4G3Z3G3H3I3G3H0--10120P1H102D0I0I0H632F0;2110120P1H100H0H0I0H0I503Z413O4G3Z3G3H3I3G3H0--10120P1H102D0I0I0H632F0;OK;70;70;;;;2110120P1H100H0H0I0H0I;503Z413O4G3Z3G3H3I3G3H;10120P1H102D0I0I0H632F0
481;6EPX500101;105;105;5;220N121D1L0M0H0H0I0H0I523N424D4L3M3H3I3J3H3I0--0N121D1L0M2E0I0H0I632G0;220N121D1L0M0H0H0I0H0I523N424D4L3M3H3I3J3H3I0--0N121D1L0M2E0I0H0I632G0;OK;70;70;;;;220N121D1L0M0H0H0I0H0I;523N424D4L3M3H3I3J3H3I;0N121D1L0M2E0I0H0I632G0
482;S53SJ00101;105;105;5;221G0M0K1G170H0H0I0H0I524G3M3K4G473H3I3J3H3I0--1G0M0K1G172E0I0H0I632G0;221G0M0K1G170H0H0I0H0I524G3M3K4G473H3I3J3H3I0--1G0M0K1G172E0I0H0I632G0;OK;70;70;;;;221G0M0K1G170H0H0I0H0I;524G3M3K4G473H3I3J3H3I;1G0M0K1G172E0I0H0I632G0
483;2EZQ700101;106;106;5;230J121N1E0O0H0H0I0H0I543K434O4F3P3I3J3K3I3J0--0J121N1E0O2F0I0I0H632H0;230J121N1E0O0H0H0I0H0I543K434O4F3P3I3J3K3I3J0--0J121N1E0O2F0I0I0H632H0;OK;70;70;;;;230J121N1E0O0H0H0I0H0I;543K434O4F3P3I3J3K3I3J;0J121N1E0O2F0I0I0H632H0
484;7EPX500101;106;106;5;230O121D1L0M0H0H0I0H0I543P434E4M3N3I3J3K3I3J0--0O121D1L0M2F0I0I0H632H0;230O121D1L0M0H0H0I0H0I543P434E4M3N3I3J3K3I3J0--0O121D1L0M2F0I0I0H632H0;OK;70;70;;;;230O121D1L0M0H0H0I0H0I;543P434E4M3N3I3J3K3I3J;0O121D1L0M2F0I0I0H632H0
485;1PANJ00101;107;107;5;240I1D0Y1B170H0H0I0H0I563K4F404D493J3K3L3J3K0--0I1D0Y1B172G0I0H0I632I0;240I1D0Y1B170H0H0I0H0I563K4F404D493J3K3L3J3K0--0I1D0Y1B172G0I0H0I632I0;OK;70;70;;;;240I1D0Y1B170H0H0I0H0I;563K4F404D493J3K3L3J3K;0I1D0Y1B172G0I0H0I632I0
486;A7GQJ00101;107;107;5;240Y0O141E170H0H0I0H0I56403Q464G493J3K3L3J3K0--0Y0O141E172G0I0H0I632I0;240Y0O141E170H0H0I0H0I56403Q464G493J3K3L3J3K0--0Y0O141E172G0I0H0I632I0;OK;70;70;;;;240Y0O141E170H0H0I0H0I;56403Q464G493J3K3L3J3K;0Y0O141E172G0I0H0I632I0
487;0LJKJ00101;108;108;5;250H191718170H0H0I0H0I583K4C4A4B4A3K3L3M3K3L0--0H191718172H0I0I0H632J0;250H191718170H0H0I0H0I583K4C4A4B4A3K3L3M3K3L0--0H191718172H0I0I0H632J0;OK;70;70;;;;250H191718170H0H0I0H0I;583K4C4A4B4A3K3L3M3K3L;0H191718172H0I0I0H632J0
488;9EPX500101;108;108;5;250Q121D1L0M0H0H0I0H0I583T454G4O3P3K3L3M3K3L0--0Q121D1L0M2H0I0I0H632J0;250Q121D1L0M0H0H0I0H0I583T454G4O3P3K3L3M3K3L0--0Q121D1L0M2H0I0I0H632J0;OK;70;70;;;;250Q121D1L0M0H0H0I0H0I;583T454G4O3P3K3L3M3K3L;0Q121D1L0M2H0I0I0H632J0
489;A0TLJ00101;108;108;5;250Y0H1H19170H0H0I0H0I58413K4K4C4A3K3L3M3K3L0--0Y0H1H19172H0I0I0H632J0;250Y0H1H19170H0H0I0H0I58413K4K4C4A3K3L3M3K3L0--0Y0H1H19172H0I0I0H632J0;OK;70;70;;;;250Y0H1H19170H0H0I0H0I;58413K4K4C4A3K3L3M3K3L;0Y0H1H19172H0I0I0H632J0
490;B7GQJ00101;108;108;5;250Z0O141E170H0H0I0H0I58423R474H4A3K3L3M3K3L0--0Z0O141E172H0I0I0H632J0;250Z0O141E170H0H0I0H0I58423R474H4A3K3L3M3K3L0--0Z0O141E172H0I0I0H632J0;OK;70;70;;;;250Z0O141E170H0H0I0H0I;58423R474H4A3K3L3M3K3L;0Z0O141E172H0I0I0H632J0
491;5EZV200101;109;109;5;260M121N1J0J0H0H0I0H0I5A3Q464R4N3N3L3M3N3L3M0--0M121N1J0J2I0I0H0I632K0;260M121N1J0J0H0H0I0H0I5A3Q464R4N3N3L3M3N3L3M0--0M121N1J0J2I0I0H0I632K0;OK;70;70;;;;260M121N1J0J0H0H0I0H0I;5A3Q464R4N3N3L3M3N3L3M;0M121N1J0J2I0I0H0I632K0
492;R46VJ00101;109;109;5;261F0L0N1J170H0H0I0H0I5A4J3P3R4N4B3L3M3N3L3M0--1F0L0N1J172I0I0H0I632K0;261F0L0N1J170H0H0I0H0I5A4J3P3R4N4B3L3M3N3L3M0--1F0L0N1J172I0I0H0I632K0;OK;70;70;;;;261F0L0N1J170H0H0I0H0I;5A4J3P3R4N4B3L3M3N3L3M;1F0L0N1J172I0I0H0I632K0
493;4BQLJ00101;110;110;5;270L0Z1E19170H0H0I0H0I5C3Q444J4E4C3M3N3O3M3N0--0L0Z1E19172J0I0I0H632L0;270L0Z1E19170H0H0I0H0I5C3Q444J4E4C3M3N3O3M3N0--0L0Z1E19172J0I0I0H632L0;OK;70;70;;;;270L0Z1E19170H0H0I0H0I;5C3Q444J4E4C3M3N3O3M3N;0L0Z1E19172J0I0I0H632L0
494;7LBNJ00101;110;110;5;270O190Z1B170H0H0I0H0I5C3T4E444G4C3M3N3O3M3N0--0O190Z1B172J0I0I0H632L0;270O190Z1B170H0H0I0H0I5C3T4E444G4C3M3N3O3M3N0--0O190Z1B172J0I0I0H632L0;OK;70;70;;;;270O190Z1B170H0H0I0H0I;5C3T4E444G4C3M3N3O3M3N;0O190Z1B172J0I0I0H632L0
495;7V4RJ00101;110;110;5;270O1J0L1F170H0H0I0H0I5C3T4O3Q4K4C3M3N3O3M3N0--0O1J0L1F172J0I0I0H632L0;270O1J0L1F170H0H0I0H0I5C3T4O3Q4K4C3M3N3O3M3N0--0O1J0L1F172J0I0I0H632L0;OK;70;70;;;;270O1J0L1F170H0H0I0H0I;5C3T4O3Q4K4C3M3N3O3M3N;0O1J0L1F172J0I0I0H632L0
496;CD9SJ00101;110;110;5;2710110Q1G170H0H0I0H0I5C45463V4L4C3M3N3O3M3N0--10110Q1G172J0I0I0H632L0;2710110Q1G170H0H0I0H0I5C45463V4L4C3M3N3O3M3N0--10110Q1G172J0I0I0H632L0;OK;70;70;;;;2710110Q1G170H0H0I0H0I;5C45463V4L4C3M3N3O3M3N;10110Q1G172J0I0I0H632L0
497;1NJKJ00101;111;111;5;280I1B1718170H0H0I0H0I5E3O4H4D4E4D3N3O3P3N3O0--0I1B1718172K0I0H0I632M0;280I1B1718170H0H0I0H0I5E3O4H4D4E4D3N3O3P3N3O0--0I1B1718172K0I0H0I632M0;OK;70;70;;;;280I1B1718170H0H0I0H0I;5E3O4H4D4E4D3N3O3P3N3O;0I1B1718172K0I0H0I632M0
498;DJ5QJ00101;111;111;5;2811170M1E170H0H0I0H0I5E474D3S4K4D3N3O3P3N3O0--11170M1E172K0I0H0I632M0;2811170M1E170H0H0I0H0I5E474D3S4K4D3N3O3P3N3O0--11170M1E172K0I0H0I632M0;OK;70;70;;;;2811170M1E170H0H0I0H0I;5E474D3S4K4D3N3O3P3N3O;11170M1E172K0I0H0I632M0
499;HEUG500101;111;111;5;2815121I140M0H0H0I0H0I5E4B484O4A3S3N3O3P3N3O0--15121I140M2K0I0H0I632M0;2815121I140M0H0H0I0H0I5E4B484O4A3S3N3O3P3N3O0--15121I140M2K0I0H0I632M0;OK;70;70;;;;2815121I140M0H0H0I0H0I;5E4B484O4A3S3N3O3P3N3O;15121I140M2K0I0H0I632M0
500;5QANJ00101;112;112;5;290M1E0Y1B170H0H0I0H0I5G3T4L454I4E3O3P3Q3O3P0--0M1E0Y1B172L0I0I0H632N0;290M1E0Y1B170H0H0I0H0I5G3T4L454I4E3O3P3Q3O3P0--0M1E0Y1B172L0I0I0H632N0;OK;70;70;;;;290M1E0Y1B170H0H0I0H0I;5G3T4L454I4E3O3P3Q3O3P;0M1E0Y1B172L0I0I0H632N0
